h3,ts,pm25,source,confidence,n_sensors
883da1148bfffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da11491fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da11495fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da11497fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da11499fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da1149bfffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da1149dfffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da114b9fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da114bbfffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da114d1fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da114d3fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da114d5fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da114d7fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da11503fffff,2021-01-27 10:30:00+05:30,166.0,sensor,Medium,1
883da1150bfffff,2021-01-27 10:30:00+05:30,166.0,sensor,Medium,1
883da11511fffff,2021-01-27 10:30:00+05:30,171.6,sensor,High,2
883da11513fffff,2021-01-27 10:30:00+05:30,176.1,sensor,High,2
883da11515fffff,2021-01-27 10:30:00+05:30,174.1,sensor,High,2
883da11519fffff,2021-01-27 10:30:00+05:30,166.0,sensor,Medium,1
883da1151bfffff,2021-01-27 10:30:00+05:30,168.7,sensor,High,2
883da1153bfffff,2021-01-27 10:30:00+05:30,183.0,sensor,Medium,1
883da11553fffff,2021-01-27 10:30:00+05:30,166.0,sensor,Medium,1
883da1155bfffff,2021-01-27 10:30:00+05:30,166.0,sensor,Medium,1
883da11581fffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da11583fffff,2021-01-27 10:30:00+05:30,183.0,sensor,Medium,1
883da11585fffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da11587fffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da11589fffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da1158bfffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da1158dfffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da115a3fffff,2021-01-27 10:30:00+05:30,191.3,sensor,High,3
883da115a7fffff,2021-01-27 10:30:00+05:30,192.8,sensor,High,3
883da115a9fffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da115abfffff,2021-01-27 10:30:00+05:30,184.7,sensor,High,3
883da115b1fffff,2021-01-27 10:30:00+05:30,189.1,sensor,High,2
883da115b3fffff,2021-01-27 10:30:00+05:30,194.0,sensor,Medium,1
883da115b5fffff,2021-01-27 10:30:00+05:30,193.0,sensor,High,3
883da115bdfffff,2021-01-27 10:30:00+05:30,187.0,sensor,High,2
883da115c1fffff,2021-01-27 10:30:00+05:30,178.6,sensor,High,3
883da115c5fffff,2021-01-27 10:30:00+05:30,180.5,sensor,High,3
883da115c7fffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da115c9fffff,2021-01-27 10:30:00+05:30,172.1,sensor,High,2
883da115cbfffff,2021-01-27 10:30:00+05:30,183.0,sensor,Medium,1
883da115cdfffff,2021-01-27 10:30:00+05:30,173.3,sensor,High,2
883da115d1fffff,2021-01-27 10:30:00+05:30,183.0,sensor,Medium,1
883da115d5fffff,2021-01-27 10:30:00+05:30,183.0,sensor,Medium,1
883da115d7fffff,2021-01-27 10:30:00+05:30,183.0,sensor,Medium,1
883da115ddfffff,2021-01-27 10:30:00+05:30,183.0,sensor,Medium,1
883da115e1fffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da115e3fffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da115e7fffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da115e9fffff,2021-01-27 10:30:00+05:30,181.9,sensor,High,3
883da115ebfffff,2021-01-27 10:30:00+05:30,183.0,sensor,High,2
883da115edfffff,2021-01-27 10:30:00+05:30,183.0,sensor,Medium,1
883da1ab21fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da1ab25fffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da1ab2bfffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da1ab2dfffff,2021-01-27 10:30:00+05:30,188.0,sensor,Medium,1
883da10093fffff,2021-01-27 10:45:00+05:30,187.0,sensor,Medium,1
883da100d3fffff,2021-01-27 10:45:00+05:30,187.0,sensor,Medium,1
883da10293fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da1029bfffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da102d1fffff,2021-01-27 10:45:00+05:30,160.0,sensor,Medium,1
883da1054dfffff,2021-01-27 10:45:00+05:30,187.0,sensor,Medium,1
883da10705fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da1070dfffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da10721fffff,2021-01-27 10:45:00+05:30,187.0,sensor,Medium,1
883da10725fffff,2021-01-27 10:45:00+05:30,187.0,sensor,Medium,1
883da10727fffff,2021-01-27 10:45:00+05:30,187.0,sensor,Medium,1
883da10729fffff,2021-01-27 10:45:00+05:30,179.9,sensor,High,2
883da1072bfffff,2021-01-27 10:45:00+05:30,181.0,sensor,High,2
883da1072dfffff,2021-01-27 10:45:00+05:30,187.0,sensor,Medium,1
883da10741fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da10745fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da10747fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da10749fffff,2021-01-27 10:45:00+05:30,186.0,sensor,High,2
883da1074bfffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da1074dfffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da10751fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da10757fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da10759fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da10761fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da10767fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da10769fffff,2021-01-27 10:45:00+05:30,175.0,sensor,Medium,1
883da11405fffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da11407fffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da11415fffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da11417fffff,2021-01-27 10:45:00+05:30,180.5,sensor,High,2
883da11421fffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da11423fffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da11425fffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da11429fffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da1142bfffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da11431fffff,2021-01-27 10:45:00+05:30,181.6,sensor,High,2
883da11433fffff,2021-01-27 10:45:00+05:30,180.8,sensor,High,2
883da11435fffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da11437fffff,2021-01-27 10:45:00+05:30,181.7,sensor,High,2
883da11439fffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da1143bfffff,2021-01-27 10:45:00+05:30,181.0,sensor,High,2
883da11481fffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da11485fffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da11487fffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da1148dfffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da114a9fffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da114abfffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da114adfffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da114e3fffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da114e7fffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da114e9fffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da114ebfffff,2021-01-27 10:45:00+05:30,179.0,sensor,Medium,1
883da114edfffff,2021-01-27 10:45:00+05:30,180.1,sensor,High,2
883da11503fffff,2021-01-27 10:45:00+05:30,160.0,sensor,Medium,1
883da11511fffff,2021-01-27 10:45:00+05:30,160.0,sensor,Medium,1
883da11513fffff,2021-01-27 10:45:00+05:30,166.3,sensor,High,2
883da11515fffff,2021-01-27 10:45:00+05:30,160.0,sensor,Medium,1
883da1151bfffff,2021-01-27 10:45:00+05:30,171.3,sensor,High,2
883da11535fffff,2021-01-27 10:45:00+05:30,160.0,sensor,Medium,1
883da11539fffff,2021-01-27 10:45:00+05:30,160.0,sensor,Medium,1
883da1153bfffff,2021-01-27 10:45:00+05:30,160.0,sensor,Medium,1
883da1153dfffff,2021-01-27 10:45:00+05:30,160.0,sensor,Medium,1
883da11581fffff,2021-01-27 10:45:00+05:30,133.2,sensor,High,2
883da11583fffff,2021-01-27 10:45:00+05:30,162.9,sensor,High,2
883da11585fffff,2021-01-27 10:45:00+05:30,170.5,sensor,High,3
883da11587fffff,2021-01-27 10:45:00+05:30,178.3,sensor,High,2
883da11589fffff,2021-01-27 10:45:00+05:30,158.0,sensor,High,3
883da1158bfffff,2021-01-27 10:45:00+05:30,156.1,sensor,High,3
883da1158dfffff,2021-01-27 10:45:00+05:30,161.3,sensor,High,3
883da115a3fffff,2021-01-27 10:45:00+05:30,170.3,sensor,High,3
883da115a7fffff,2021-01-27 10:45:00+05:30,191.3,sensor,High,2
883da115a9fffff,2021-01-27 10:45:00+05:30,166.1,sensor,High,3
883da115abfffff,2021-01-27 10:45:00+05:30,171.3,sensor,High,2
883da115b1fffff,2021-01-27 10:45:00+05:30,167.5,sensor,High,2
883da115b3fffff,2021-01-27 10:45:00+05:30,211.0,sensor,Medium,1
883da115b5fffff,2021-01-27 10:45:00+05:30,170.3,sensor,High,3
883da115bdfffff,2021-01-27 10:45:00+05:30,170.2,sensor,High,2
883da115c1fffff,2021-01-27 10:45:00+05:30,172.7,sensor,High,4
883da115c5fffff,2021-01-27 10:45:00+05:30,166.3,sensor,High,4
883da115c7fffff,2021-01-27 10:45:00+05:30,165.0,sensor,High,4
883da115c9fffff,2021-01-27 10:45:00+05:30,182.0,sensor,Medium,1
883da115cbfffff,2021-01-27 10:45:00+05:30,178.9,sensor,High,2
883da115cdfffff,2021-01-27 10:45:00+05:30,174.5,sensor,High,2
883da115d1fffff,2021-01-27 10:45:00+05:30,173.8,sensor,High,4
883da115d3fffff,2021-01-27 10:45:00+05:30,175.3,sensor,High,3
883da115d5fffff,2021-01-27 10:45:00+05:30,166.4,sensor,High,4
883da115d7fffff,2021-01-27 10:45:00+05:30,166.1,sensor,High,3
883da115d9fffff,2021-01-27 10:45:00+05:30,180.2,sensor,High,2
883da115dbfffff,2021-01-27 10:45:00+05:30,179.1,sensor,High,2
883da115ddfffff,2021-01-27 10:45:00+05:30,175.1,sensor,High,4
883da115e1fffff,2021-01-27 10:45:00+05:30,160.5,sensor,High,3
883da115e3fffff,2021-01-27 10:45:00+05:30,163.5,sensor,High,3
883da115e7fffff,2021-01-27 10:45:00+05:30,162.1,sensor,High,3
883da115e9fffff,2021-01-27 10:45:00+05:30,160.0,sensor,Medium,1
883da115ebfffff,2021-01-27 10:45:00+05:30,163.7,sensor,High,4
883da115edfffff,2021-01-27 10:45:00+05:30,160.0,sensor,Medium,1
883da10291fffff,2021-01-27 11:00:00+05:30,159.0,sensor,Medium,1
883da10293fffff,2021-01-27 11:00:00+05:30,167.7,sensor,High,2
883da1029bfffff,2021-01-27 11:00:00+05:30,168.7,sensor,High,2
883da10741fffff,2021-01-27 11:00:00+05:30,164.9,sensor,High,2
883da10745fffff,2021-01-27 11:00:00+05:30,159.0,sensor,Medium,1
883da10747fffff,2021-01-27 11:00:00+05:30,159.0,sensor,Medium,1
883da10749fffff,2021-01-27 11:00:00+05:30,162.4,sensor,High,2
883da1074bfffff,2021-01-27 11:00:00+05:30,163.8,sensor,High,2
883da1074dfffff,2021-01-27 11:00:00+05:30,166.1,sensor,High,2
883da10759fffff,2021-01-27 11:00:00+05:30,159.0,sensor,Medium,1
883da1140bfffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da11411fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da11415fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da11417fffff,2021-01-27 11:00:00+05:30,176.1,sensor,High,3
883da11419fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da1141bfffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da1141dfffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da11431fffff,2021-01-27 11:00:00+05:30,198.0,sensor,Medium,1
883da11433fffff,2021-01-27 11:00:00+05:30,176.0,sensor,High,2
883da11437fffff,2021-01-27 11:00:00+05:30,198.0,sensor,Medium,1
883da1143bfffff,2021-01-27 11:00:00+05:30,198.0,sensor,Medium,1
883da11451fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da11453fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da11455fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da11481fffff,2021-01-27 11:00:00+05:30,166.9,sensor,High,3
883da11485fffff,2021-01-27 11:00:00+05:30,140.7,sensor,High,3
883da11487fffff,2021-01-27 11:00:00+05:30,159.4,sensor,High,3
883da11489fffff,2021-01-27 11:00:00+05:30,179.1,sensor,High,2
883da1148bfffff,2021-01-27 11:00:00+05:30,189.7,sensor,High,2
883da1148dfffff,2021-01-27 11:00:00+05:30,150.5,sensor,High,3
883da11491fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da11495fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da11497fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da11499fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da1149bfffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da1149dfffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da114a9fffff,2021-01-27 11:00:00+05:30,135.2,sensor,High,2
883da114abfffff,2021-01-27 11:00:00+05:30,143.7,sensor,High,2
883da114adfffff,2021-01-27 11:00:00+05:30,173.0,sensor,High,2
883da114b9fffff,2021-01-27 11:00:00+05:30,161.7,sensor,High,2
883da114d1fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da114d3fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da114d5fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da114d7fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da114d9fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da114ddfffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da114e3fffff,2021-01-27 11:00:00+05:30,127.8,sensor,High,2
883da114e7fffff,2021-01-27 11:00:00+05:30,179.3,sensor,High,2
883da114e9fffff,2021-01-27 11:00:00+05:30,166.3,sensor,High,3
883da114ebfffff,2021-01-27 11:00:00+05:30,152.0,sensor,High,3
883da114edfffff,2021-01-27 11:00:00+05:30,170.0,sensor,High,2
883da11581fffff,2021-01-27 11:00:00+05:30,173.0,sensor,High,2
883da11583fffff,2021-01-27 11:00:00+05:30,171.1,sensor,High,2
883da11585fffff,2021-01-27 11:00:00+05:30,175.4,sensor,High,2
883da11587fffff,2021-01-27 11:00:00+05:30,173.3,sensor,High,2
883da11589fffff,2021-01-27 11:00:00+05:30,180.0,sensor,Medium,1
883da1158bfffff,2021-01-27 11:00:00+05:30,188.2,sensor,High,2
883da1158dfffff,2021-01-27 11:00:00+05:30,180.0,sensor,Medium,1
883da115a3fffff,2021-01-27 11:00:00+05:30,163.2,sensor,High,2
883da115a7fffff,2021-01-27 11:00:00+05:30,167.6,sensor,High,2
883da115a9fffff,2021-01-27 11:00:00+05:30,176.1,sensor,High,2
883da115abfffff,2021-01-27 11:00:00+05:30,179.2,sensor,High,2
883da115b1fffff,2021-01-27 11:00:00+05:30,165.9,sensor,High,2
883da115b3fffff,2021-01-27 11:00:00+05:30,166.6,sensor,High,2
883da115b5fffff,2021-01-27 11:00:00+05:30,161.6,sensor,High,2
883da115bdfffff,2021-01-27 11:00:00+05:30,167.7,sensor,High,2
883da115c7fffff,2021-01-27 11:00:00+05:30,180.0,sensor,Medium,1
883da115cbfffff,2021-01-27 11:00:00+05:30,198.0,sensor,Medium,1
883da115d1fffff,2021-01-27 11:00:00+05:30,180.5,sensor,High,2
883da115d3fffff,2021-01-27 11:00:00+05:30,178.2,sensor,High,2
883da115d5fffff,2021-01-27 11:00:00+05:30,198.0,sensor,Medium,1
883da115d7fffff,2021-01-27 11:00:00+05:30,198.0,sensor,Medium,1
883da115d9fffff,2021-01-27 11:00:00+05:30,182.2,sensor,High,2
883da115dbfffff,2021-01-27 11:00:00+05:30,191.8,sensor,High,2
883da115ddfffff,2021-01-27 11:00:00+05:30,198.0,sensor,Medium,1
883da115e1fffff,2021-01-27 11:00:00+05:30,180.0,sensor,Medium,1
883da115e3fffff,2021-01-27 11:00:00+05:30,174.2,sensor,High,2
883da115e7fffff,2021-01-27 11:00:00+05:30,173.7,sensor,High,2
883da115ebfffff,2021-01-27 11:00:00+05:30,180.0,sensor,Medium,1
883da11687fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da116a1fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da116a5fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da116a7fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da116a9fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da116adfffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da116b3fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da116e1fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da116e3fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da116e7fffff,2021-01-27 11:00:00+05:30,201.0,sensor,Medium,1
883da1ab25fffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da1ab2dfffff,2021-01-27 11:00:00+05:30,196.0,sensor,Medium,1
883da10093fffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da100d3fffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da100dbfffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da102c9fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da1054dfffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da10705fffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da10721fffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da10725fffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da10727fffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da10729fffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da1072bfffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da1072dfffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da10767fffff,2021-01-27 11:15:00+05:30,139.0,sensor,Medium,1
883da11419fffff,2021-01-27 11:15:00+05:30,203.0,sensor,Medium,1
883da1141bfffff,2021-01-27 11:15:00+05:30,203.5,sensor,High,2
883da11431fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da11433fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da11435fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da11437fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da1143bfffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da11451fffff,2021-01-27 11:15:00+05:30,203.0,sensor,Medium,1
883da11453fffff,2021-01-27 11:15:00+05:30,203.0,sensor,Medium,1
883da11455fffff,2021-01-27 11:15:00+05:30,203.0,sensor,Medium,1
883da11481fffff,2021-01-27 11:15:00+05:30,121.0,sensor,Medium,1
883da11485fffff,2021-01-27 11:15:00+05:30,132.5,sensor,High,2
883da11487fffff,2021-01-27 11:15:00+05:30,121.0,sensor,Medium,1
883da11489fffff,2021-01-27 11:15:00+05:30,121.0,sensor,Medium,1
883da1148bfffff,2021-01-27 11:15:00+05:30,121.0,sensor,Medium,1
883da1148dfffff,2021-01-27 11:15:00+05:30,121.0,sensor,Medium,1
883da11491fffff,2021-01-27 11:15:00+05:30,121.0,sensor,Medium,1
883da11495fffff,2021-01-27 11:15:00+05:30,121.0,sensor,Medium,1
883da11499fffff,2021-01-27 11:15:00+05:30,121.0,sensor,Medium,1
883da1149dfffff,2021-01-27 11:15:00+05:30,121.0,sensor,Medium,1
883da114a9fffff,2021-01-27 11:15:00+05:30,149.7,sensor,High,2
883da114abfffff,2021-01-27 11:15:00+05:30,141.0,sensor,High,2
883da114adfffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da114b9fffff,2021-01-27 11:15:00+05:30,121.0,sensor,Medium,1
883da114d1fffff,2021-01-27 11:15:00+05:30,150.8,sensor,High,2
883da114d3fffff,2021-01-27 11:15:00+05:30,152.5,sensor,High,2
883da114d5fffff,2021-01-27 11:15:00+05:30,126.9,sensor,High,2
883da114d7fffff,2021-01-27 11:15:00+05:30,135.3,sensor,High,2
883da114d9fffff,2021-01-27 11:15:00+05:30,176.4,sensor,High,2
883da114ddfffff,2021-01-27 11:15:00+05:30,149.2,sensor,High,2
883da114e3fffff,2021-01-27 11:15:00+05:30,141.2,sensor,High,2
883da114e7fffff,2021-01-27 11:15:00+05:30,159.6,sensor,High,2
883da114e9fffff,2021-01-27 11:15:00+05:30,143.8,sensor,High,2
883da114ebfffff,2021-01-27 11:15:00+05:30,134.6,sensor,High,2
883da114edfffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da11501fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11503fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da1150bfffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da1150dfffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11511fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11513fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11515fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11519fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da1151bfffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11521fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11523fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11529fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11535fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11539fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da1153bfffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da1153dfffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11547fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11553fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11563fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da1156bfffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11581fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da11583fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da11589fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da1158bfffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da115c1fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da115cbfffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da115d1fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da115d3fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da115d5fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da115d7fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da115d9fffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da115dbfffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da115ddfffff,2021-01-27 11:15:00+05:30,168.0,sensor,Medium,1
883da115e9fffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da115edfffff,2021-01-27 11:15:00+05:30,179.0,sensor,Medium,1
883da11687fffff,2021-01-27 11:15:00+05:30,203.7,sensor,High,3
883da116a1fffff,2021-01-27 11:15:00+05:30,203.6,sensor,High,2
883da116a5fffff,2021-01-27 11:15:00+05:30,203.4,sensor,High,2
883da116a7fffff,2021-01-27 11:15:00+05:30,203.6,sensor,High,2
883da116a9fffff,2021-01-27 11:15:00+05:30,203.5,sensor,High,2
883da116adfffff,2021-01-27 11:15:00+05:30,203.2,sensor,High,2
883da116b3fffff,2021-01-27 11:15:00+05:30,186.2,sensor,High,2
883da116bbfffff,2021-01-27 11:15:00+05:30,188.8,sensor,High,2
883da116e1fffff,2021-01-27 11:15:00+05:30,203.1,sensor,High,2
883da116e3fffff,2021-01-27 11:15:00+05:30,203.3,sensor,High,2
883da116e7fffff,2021-01-27 11:15:00+05:30,203.0,sensor,High,2
883da116edfffff,2021-01-27 11:15:00+05:30,203.0,sensor,Medium,1
883da1ab2dfffff,2021-01-27 11:15:00+05:30,186.0,sensor,Medium,1
883da1ab6dfffff,2021-01-27 11:15:00+05:30,186.0,sensor,Medium,1
883da10093fffff,2021-01-27 11:30:00+05:30,83.0,sensor,Medium,1
883da100d3fffff,2021-01-27 11:30:00+05:30,83.0,sensor,Medium,1
883da1054dfffff,2021-01-27 11:30:00+05:30,83.0,sensor,Medium,1
883da10721fffff,2021-01-27 11:30:00+05:30,83.0,sensor,Medium,1
883da10725fffff,2021-01-27 11:30:00+05:30,83.0,sensor,Medium,1
883da10727fffff,2021-01-27 11:30:00+05:30,83.0,sensor,Medium,1
883da10729fffff,2021-01-27 11:30:00+05:30,83.0,sensor,Medium,1
883da1072bfffff,2021-01-27 11:30:00+05:30,83.0,sensor,Medium,1
883da1072dfffff,2021-01-27 11:30:00+05:30,83.0,sensor,Medium,1
883da11411fffff,2021-01-27 11:30:00+05:30,189.0,sensor,Medium,1
883da11419fffff,2021-01-27 11:30:00+05:30,189.0,sensor,Medium,1
883da1141bfffff,2021-01-27 11:30:00+05:30,189.0,sensor,Medium,1
883da11433fffff,2021-01-27 11:30:00+05:30,178.0,sensor,Medium,1
883da11435fffff,2021-01-27 11:30:00+05:30,178.0,sensor,Medium,1
883da11437fffff,2021-01-27 11:30:00+05:30,178.0,sensor,Medium,1
883da11451fffff,2021-01-27 11:30:00+05:30,196.1,sensor,High,2
883da11453fffff,2021-01-27 11:30:00+05:30,194.0,sensor,High,2
883da11491fffff,2021-01-27 11:30:00+05:30,114.0,sensor,Medium,1
